Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Purples,6.0,630.455210451922,97764.7748467372,Environment,210.151736817307,Yes,465.21040619201597,Yes,Male,By_16:00,0.47343154205009297,0.0112687346991152,869.834692683071,1.32543141487986,85.0989564554766,0.212999999999999,9787.0,92.75038586929442,438.937629806344,5529.97932153285,54733.5588992709,Yes,216420.72202934,20.950838403423,70.8679842465724,8.07562137488276,44383.90422414809,90.0,Below_30,2.0,696.1295076514141,15.0,Car,Public_Sector,509.129200413005,0.0,No
Purples,8.0,909.2395408218711,108956.85614447301,Environment,303.079846940624,Yes,359.498849046928,Yes,Male,By_16:00,0.69704930507578,0.920812483644113,420.07954535074504,1.5198412630706999,35.3445132263005,4.67,5330.0,47.68704711459579,381.680997928061,4358.3504863254,47776.910846716,Maybe,129239.422466066,19.5366577983047,184.38389793232,10.9479565173388,92170.4734684925,90.0,45_and_up,1.0,621.439969532846,13.0,Car,Public_Sector,483.95437298579697,0.0,Yes
Turquoises,3.0,639.409071820426,104568.73652952,Education,213.136357273475,No,490.61895336490096,Yes,Female,After_16:00,0.560877447016537,0.05171924456954,103.579876944423,5.372078090440481,9.70257113222033,9.392999999999999,,70.14286858029661,96.85415024310079,5099.89783413521,26250.1851627797,Yes,240706.957400871,9.841450616809539,407.43363845471197,9.10732480697334,45650.24314908,100.0,30-45,2.0,357.129129166765,14.0,Public_or_other,Services_or_Retail,441.79699722296897,0.0,No
Blues,3.0,1055.38160858617,2206.26678367841,Education,351.793869528723,No,6.2714759260415995,Yes,Male,By_16:00,0.518236489733681,0.706046401057392,967.875017784536,1.9663302646949898,54.4290570542216,9.841000000000001,4159.0,22.4954697303474,836.106842616573,1734.92844449356,73909.4968046993,No,39.3314102909194,28.9155121451544,629.6719473661731,0.7884784368798141,124120.720507521,100.0,30-45,3.0,903.4349212655801,12.0,Public_or_other,Student_or_Unemployed,300.62323063612,1.0,No
Turquoises,10.0,645.434307495731,18883.399499818,Healthcare,215.14476916524399,Yes,87.77066518086941,Yes,Male,After_16:00,0.152008168399334,0.19544556946493696,543.153567006811,5.88741909945384,30.4191243136302,7.064,8936.0,42.1892965445295,40.3052404551354,958.317132718965,4887.93519193336,No,7703.68966629228,6.34864083526036,789.844940521897,16.155286040157097,46512.4164683313,80.0,45_and_up,1.0,48.778188307007596,13.0,Car,Industry_or_other,7.452810758597599,0.0,No
Browns,1.0,497.35633888885803,59320.4016046596,Healthcare,165.78544629628598,Yes,357.814289070008,Yes,Female,After_16:00,0.520708355121315,0.6442329331766811,891.7693807743491,5.96874305745587,84.393270756118,0.922000000000001,9078.0,2.39907652139664,376.597062150794,4331.33701500166,45561.9914386473,No,128031.065462675,19.4061088874301,210.171368338185,10.6513541657478,27660.599649955097,80.0,30-45,4.0,,7.0,Foot_or_bicycle,Public_Sector,406.581893582333,4.0,Yes
Khakis,8.0,488.56600014844,1065.1992087602,Social,162.855333382813,No,6.540769569126179,Yes,Female,After_16:00,0.13398632290773102,0.520641434704885,659.454140113667,8.967408211901779,72.4582170601934,6.986000000000001,9014.0,31.0523494146764,29.066794435493602,123.54128456224899,2928.4008859949,Yes,42.7816665564071,5.39136294785406,833.2778825314931,30.896122008562102,26694.71494461,70.0,30-45,2.0,37.506893002775605,9.0,Public_or_other,Industry_or_other,21.385402107837397,1.0,No
Greens,9.0,594.492055081061,56689.2305850781,Social,198.164018360354,Yes,286.072270102996,Yes,Male,After_16:00,0.174116154201329,0.8502744969446209,898.182265227661,6.593578497413549,56.6736654844135,5.2410000000000005,4759.0,8.76609680708498,470.53172235964996,3801.7861457492604,57116.4587308479,Maybe,81837.34372188139,21.6917431839779,254.804508401929,93.96093694958842,39477.1421910829,70.0,Below_30,2.0,769.709523880179,9.0,Car,Public_Sector,635.247493492391,0.0,Yes
Turquoises,4.0,215.486691749772,39227.6064479161,Healthcare,71.828897249924,No,546.125695225783,No,Male,After_16:00,0.7866536846850071,0.363693280611187,200.860871933401,3.26707853004336,49.8273473698646,9.592,6408.0,23.578062723390797,854.661306514198,7170.579565286221,93290.982670392,Maybe,298253.274985845,29.2345909243519,400.271732874998,62.51621493138371,5241.21937739007,80.0,45_and_up,2.0,1163.67603517705,10.0,Motorcycle_or_truck,Industry_or_other,679.736579583384,0.0,No
Purples,4.0,273.245877849726,36453.4617032778,Financial,91.081959283242,No,400.227026187664,Yes,Male,After_16:00,0.36986396647989705,0.30982000334188303,332.259816583246,1.8471628241241003,35.9985476825386,3.6319999999999997,6368.0,70.18664996139711,373.896084625644,4750.06243112793,,Yes,160181.672491021,19.336392751122002,171.735013094095,67.0397211331874,8397.00526615739,60.0,45_and_up,3.0,596.379257777268,10.0,Public_or_other,Industry_or_other,439.700157990844,0.0,Yes
Browns,7.0,791.234377138495,74225.5323905212,Environment,263.744792379498,No,281.429376181651,Yes,Male,By_16:00,0.359592966036871,0.608417128678411,100.56444327347,5.90271793305874,30.1042501581833,3.9930000000000003,6007.0,45.73888205923139,343.14417033338697,3500.58210248328,40632.291785348396,No,79202.49377799309,18.5241510016893,300.973002615454,71.1324832635,69835.0602996842,90.0,Below_30,0.0,519.504403170157,9.0,Motorcycle_or_truck,Industry_or_other,365.06342450388604,0.0,Yes
Khakis,9.0,1001.8533944193599,43752.9443311983,Environment,333.951131473119,No,131.016008654308,Yes,Female,After_16:00,0.638996245805174,0.863318505231291,916.4644568227229,4.05269845854491,58.9713930850849,6.419,9581.0,78.18541754968459,467.016223934479,2244.19253441204,49307.9344536167,Yes,17165.194523705803,21.610558158790802,378.45846211263296,84.449200774543,111867.30934365,90.0,Below_30,3.0,644.706732661574,14.0,Motorcycle_or_truck,Hightech,422.581060510224,0.0,No
Turquoises,4.0,295.619372702425,43617.6113131272,Healthcare,98.53979090080841,No,442.63957650400704,Yes,Male,After_16:00,0.948885013582185,0.881658996921033,399.330367101356,5.27811674633995,86.19411082472651,9.03,6970.0,47.582563245669,295.36095406297403,5017.117673166021,40348.8355315357,Yes,195929.794687647,17.186068604046,234.96835925359198,63.446619361639,9818.63018167585,80.0,30-45,2.0,509.9819990446799,10.0,Public_or_other,Public_Sector,399.78636547520404,0.0,No
Reds,4.0,90.65628892181341,16411.7325145339,Foreign_Affairs,30.218762973937803,Yes,543.097430185617,No,Male,After_16:00,0.7073520636185999,0.693943691905588,649.8932563699781,0.31644282862544104,65.2133657597005,5.145,6855.0,45.837710914202006,408.306468665939,6247.58723918805,54741.0657227591,Maybe,294954.818674221,20.2065946825767,116.957970287349,57.5956968590617,953.3923986489709,40.0,Below_30,2.0,701.000606477221,8.0,Car,Industry_or_other,558.430083318629,0.0,No
Browns,3.0,512.085070340335,55472.2601744121,Financial,170.69502344677798,No,324.978778257751,Yes,Female,By_16:00,0.253918014699593,0.8558153281919659,934.427918167785,1.3322995742783001,9.81266184244305,4.596,5404.0,98.4420255525038,386.575556724441,4022.9388960263896,44932.3158299755,No,105611.2063179,19.6615247812687,246.413746942753,4.90989212412387,29317.4860529429,60.0,Below_30,1.0,564.799184565564,6.0,Public_or_other,Hightech,368.76661137558295,5.0,Yes
Purples,4.0,211.39015760584098,30765.1026545062,Healthcare,70.4633858686136,No,436.611188566371,Yes,Female,By_16:00,0.645856404211372,0.6962198209948841,810.766948852688,2.65881245490164,36.3787600770593,3.1319999999999997,6868.0,95.10640467051421,506.337141412221,5378.78616848816,58290.537086368495,Yes,190629.329981339,22.5019363925023,80.68424532964859,86.68805682100358,5045.55213393774,80.0,30-45,2.0,724.607493252909,14.0,Car,Student_or_Unemployed,450.485894250544,0.0,No
Khakis,8.0,,,Healthcare,320.419904706593,Yes,93.35867885967208,Yes,Female,After_16:00,0.497508417582139,0.9518227560911329,360.32667290419295,6.395626028534019,33.018795796670005,8.168,7832.0,69.7062751511112,105.452862917446,1144.49251443161,10440.096117815401,No,8715.842918423392,10.269024438448199,743.796035165975,44.3300205050036,102999.335236889,80.0,30-45,2.0,113.30365198569599,14.0,Foot_or_bicycle,Hightech,18.1204149480565,1.0,No
Greens,7.0,69.2695046403733,6920.2794902307105,Social,23.089834880124396,Yes,299.711086119011,Yes,Male,After_16:00,0.274561505299062,0.47077619633637396,220.129716675729,0.6556099746376279,25.268111354671397,1.083,8917.0,91.89115914050491,500.941123652417,3998.9931084949394,60764.5755556374,Yes,89826.7351426371,22.381714046346303,267.961913552928,22.480826685205102,566.230309671535,70.0,Below_30,1.0,819.822406843009,13.0,Public_or_other,Industry_or_other,678.008573887864,3.0,No
Reds,7.0,677.8010081575,110327.932874544,Other,225.933669385833,No,488.32001522594703,Yes,Female,After_16:00,0.8377276207320391,0.6710343752056359,470.486826263368,4.5277324737981,88.61931150313471,6.712000000000001,5288.0,77.6530366623774,478.54199542727997,5840.28414311403,61514.07978174731,No,238456.43727027,21.8756027443195,151.087449042804,50.7077760295942,51281.9566315329,50.0,30-45,2.0,804.0693602054911,11.0,Car,Services_or_Retail,649.099125596688,1.0,Yes
Violets,8.0,290.42244256151,718.4724367462379,Education,96.80748085383681,,7.42166235924487,Yes,Male,After_16:00,0.805978060234338,0.461593677289784,860.3319823741909,3.74020387418568,76.43475730437791,12.933,3067.0,39.880691631697104,47.0418438579736,168.300311308396,5708.779337358729,Maybe,55.0810721746321,6.85870569845168,790.5457945747121,36.3002234371379,9478.49583011981,100.0,30-45,1.0,82.6290337214415,13.0,Motorcycle_or_truck,Hightech,79.0984160266817,,Yes
Pinks,5.0,393.404473136944,33996.0047275111,Financial,131.134824378981,No,259.244673476377,Yes,Male,,0.6067928064148871,0.709775608498603,677.544471574947,5.79021081561223,17.1036402694881,1.883,8117.0,7.67307095229626,369.370815806421,3331.1883663766102,42599.4677096093,Maybe,67207.8007258734,19.219022238564104,300.767231824024,57.602417888119795,17337.476989285202,60.0,30-45,5.0,546.2417449646599,5.0,Foot_or_bicycle,Services_or_Retail,375.767086782487,1.0,No
Khakis,7.0,823.878597632579,269620.066502665,Education,274.62619921086,No,981.771102966215,No,Male,By_16:00,0.857666764874011,0.22031958703883,523.36096088402,5.697595472447571,16.2541075143963,9.33,6670.0,15.412802901119,978.428044472821,11774.5671186078,117717.19160197099,Maybe,963874.498619498,31.2798344700355,836.8788148662151,38.6652542278171,75704.1754922136,100.0,Below_30,5.0,1473.38929148999,12.0,Motorcycle_or_truck,Hightech,989.2538823356531,0.0,No
Khakis,7.0,794.213353223073,200992.52300545698,Financial,264.737784407691,No,759.2135873432111,No,Male,After_16:00,0.0126383600290865,0.5028823337052021,865.969417151064,8.63942153286189,92.00590243563059,6.558,9442.0,62.6485351938754,678.583930712193,8949.30373485649,87559.9193690861,Yes,576405.271206547,26.049643581289,497.691302267929,10.6389519292861,70360.8322775008,60.0,45_and_up,3.0,1129.3985034899902,9.0,Foot_or_bicycle,Industry_or_other,885.503214229393,2.0,Yes
Turquoises,4.0,100.153094305124,1540.48533812546,Social,33.3843647683747,Yes,46.1439164355397,Yes,Female,By_16:00,0.55397419934161,0.6895254976116121,470.432827947661,2.59094318607822,58.4960085805506,12.939,3061.0,21.9122639391571,35.748901498710204,532.936967352818,3675.91878795724,Maybe,2129.26102401007,5.97903850955237,818.623315177553,4.12382022477686,1157.90017575627,70.0,45_and_up,2.0,37.474491876224704,10.0,Public_or_other,Public_Sector,1.37217776766303,1.0,No
Browns,4.0,667.5735015829721,111674.48948626,Healthcare,222.524500527657,No,501.85255655648695,No,Male,After_16:00,0.300165001768619,0.15580521384254098,170.786204049364,5.73017653776333,51.84717241209,4.112,5888.0,65.4001113492996,412.270072102534,5843.06570976994,52263.6328212292,No,251855.988522282,20.3044347890439,93.604416378101,30.173503560945395,49749.67783561099,80.0,Below_30,3.0,654.935572538498,8.0,Foot_or_bicycle,Student_or_Unemployed,467.414503981136,1.0,Yes
Purples,7.0,546.323233993816,75839.1655491593,Education,182.10774466460498,Yes,416.45217060282096,Yes,,By_16:00,0.18426342448219699,0.41937505197711294,227.380306925625,7.08844066364691,35.9003904275596,2.427,7573.0,74.2985910503194,399.94772499911005,4964.417156026439,49892.3037204956,Yes,173432.410399802,19.998693082276898,133.690122509894,54.07818413805221,33355.3384114937,100.0,30-45,2.0,636.745970001194,16.0,Foot_or_bicycle,Student_or_Unemployed,470.295600883424,1.0,Yes
Greens,,436.864576412552,40146.8229514501,Environment,145.621525470851,Yes,275.692915739207,Yes,Male,By_16:00,0.636584715684876,0.678726080339402,3.34691675379872,2.17338792514056,15.639225044287699,2.5469999999999997,7453.0,71.6904741479084,492.062372676606,3741.0539027452796,58434.321381148206,No,76006.58378878559,22.1824789569743,257.067829064551,26.6321602510288,21361.2502059285,90.0,45_and_up,1.0,783.089600884023,12.0,Motorcycle_or_truck,Services_or_Retail,625.328347802313,0.0,Yes
Purples,2.0,918.4559096620261,130761.87917590099,Environment,306.151969887342,No,427.11428322352094,Yes,Male,After_16:00,0.784335191128775,0.634472052101046,756.1043258756401,0.0781227019615471,75.50124039407821,1.232,8768.0,17.2275621676818,406.975952761504,5085.094737758221,53231.6024651041,No,182426.610933542,20.173645004349197,144.501516811293,18.847812106832897,94045.1806357874,90.0,Below_30,4.0,700.567686446486,13.0,Public_or_other,Industry_or_other,583.1558012775611,0.0,Yes
Purples,5.0,277.051667283544,31651.6385198217,Environment,92.3505557611812,Yes,342.733600885661,Yes,Male,By_16:00,0.696660577552393,0.03702746424824,296.60259885713504,9.796644130256029,64.0023804968223,6.649,3351.0,80.8250908041373,359.94194236871004,4147.21989359403,43659.8541638053,Yes,117466.32117605199,18.972135946400698,236.23511490123198,49.77130198385571,8630.97570516022,90.0,Below_30,1.0,554.699968204151,15.0,Public_or_other,Hightech,392.957719967491,1.0,Yes
Purples,7.0,460.604777685299,67638.70900873901,Healthcare,153.5349258951,Yes,440.54281860891996,Yes,Female,By_16:00,0.0153650147840381,0.180548794567585,801.5591965522619,5.0160220172256205,16.8741128640249,4.6,5400.0,50.1764232758433,434.025559865065,5273.47930581933,54254.6914250553,Yes,194077.97502789198,20.8332801033602,91.9021959136973,12.9431934095919,,80.0,45_and_up,2.0,696.4907361633299,11.0,Foot_or_bicycle,Industry_or_other,523.626900847757,0.0,Yes
Whites,9.0,163.51072232234802,31254.552041398198,Social,54.503574107449296,Yes,573.4404129127839,No,Female,By_16:00,0.228010606952012,0.5145180129911749,283.866129117087,9.395986348390581,31.128794630058103,2.755,7245.0,2.31554075144231,405.900157040344,6546.20444320852,52371.626774719196,Yes,328833.907161584,20.1469639658273,132.99512594838498,57.7177388127893,3035.14316459367,70.0,45_and_up,3.0,643.330860713987,7.0,Motorcycle_or_truck,Student_or_Unemployed,441.353356172797,0.0,Yes
Khakis,9.0,668.129330386565,645.4780241126471,Education,222.709776795522,No,2.89829226808163,Yes,Male,After_16:00,0.56807372556068,0.22747562592849102,969.2269675433639,8.79188749473542,11.3664473639801,8.509,7491.0,52.0572863286361,9.44171112496406,47.866344930744496,806.538865248925,No,8.40009807122178,3.07273674839939,858.8792655839,67.1983424574137,49832.3544571066,100.0,30-45,2.0,8.829347645676089,16.0,Motorcycle_or_truck,Services_or_Retail,0.0839568128005537,4.0,No
Khakis,4.0,389.052518967833,129028.4669796,Healthcare,129.68417298927798,No,994.943823948879,No,Female,After_16:00,0.986698464723304,0.35149032715708,739.303765818477,7.30247540865093,9.69337285496294,7.67,8330.0,40.2111326577142,974.443846498616,11898.325932486001,117424.10963192699,No,989913.2128140171,31.2160831383218,837.30182459603,0.32826610840857,16957.6688969022,80.0,30-45,3.0,1466.8102986981303,12.0,Car,Industry_or_other,980.632908908972,0.0,No
Purples,2.0,702.9323518062359,104671.564943286,Education,234.310783935412,No,446.72107354708396,Yes,Female,After_16:00,0.190318348817527,0.595103233354166,587.860024766997,0.470047823619097,27.4393312400207,6.917000000000001,3083.0,89.5216511096805,361.99474424888496,5191.20022396861,45285.6302712231,No,199559.71755105897,19.0261594718662,190.70885044031002,26.3959526782855,55145.8542523627,100.0,Below_30,4.0,560.288952852875,12.0,Car,Public_Sector,379.64315134834,3.0,Yes
Reds,4.0,138.077017206952,30748.981123925,Foreign_Affairs,46.0256724023175,Yes,668.0832569949961,No,Male,By_16:00,0.419481403660029,0.692156166303903,248.30271396786,7.380178442690519,66.55126318801189,4.2330000000000005,,0.6160276010632509,491.234322109464,7663.3012141688905,63537.4643520617,No,446335.23827704205,22.163806579860395,178.705402774722,83.2379744155332,2174.3881924877696,40.0,Below_30,2.0,788.9475463456171,10.0,Car,Services_or_Retail,560.0566614951999,1.0,No
Purples,4.0,359.32335912347503,51442.6798643085,Social,119.77445304115801,No,,Yes,Male,After_16:00,0.189782040426508,0.322840716922656,888.086876133457,6.5683563053607905,30.9201432624832,5.428,4572.0,25.033402931876502,477.407361393889,5249.7773427908205,56980.479510697405,Yes,184467.03907223398,21.8496535760613,74.0374989681942,72.9486520169303,14475.6940543498,70.0,30-45,5.0,722.321776349771,10.0,Foot_or_bicycle,Public_Sector,499.41104979048106,1.0,No
Reds,1.0,136.236615916803,20973.7696550651,Other,45.4122053056009,Yes,461.853140888498,Yes,Male,By_16:00,0.38293272210285106,0.8293047493789351,83.7446227669716,1.22029063291848,21.251155482605103,2.546,9454.0,99.8936030082405,475.817669588979,5570.166748062939,61113.5601497088,No,213308.323748571,21.813245278705804,166.94924071894502,77.76187015697359,2117.6805960236497,50.0,45_and_up,0.0,804.7830251425411,11.0,Public_or_other,Services_or_Retail,660.723616847219,0.0,No
Browns,1.0,282.979709241524,49868.593098249105,Financial,94.3265697471748,No,528.6802353982849,No,Female,After_16:00,0.84042285871692,0.6026684697717429,206.232010154054,0.6787493755109612,19.0156892873347,1.247,8753.0,13.3850111858919,447.49752492787496,6181.7974038386,56214.436386234906,Maybe,279502.791300786,21.1541373004875,59.909265538827,4.13500890135765,9001.82833001581,60.0,Below_30,2.0,704.030369675656,6.0,Motorcycle_or_truck,Student_or_Unemployed,496.829147401481,0.0,Yes
Purples,3.0,51.617507847183504,6594.49022055949,Education,17.2058359490612,No,383.270550764453,Yes,Male,After_16:00,0.8514035055413841,0.138990797335282,579.0469436906279,5.44004830997437,67.91922566480929,4.316,5684.0,28.1130820978433,450.692982599863,4734.091472844249,53931.4019716612,Maybe,146896.315083287,21.2295309086156,126.861360973823,22.063005017116698,323.246626655066,100.0,Below_30,1.0,690.915174213637,14.0,Foot_or_bicycle,Hightech,493.92886959462896,2.0,No
Browns,5.0,637.112040766384,67708.6126001188,Healthcare,212.370680255461,Yes,318.822789090622,Yes,,By_16:00,0.8760855195578191,0.271381621714681,822.7724002208561,1.42575798090547,59.5512817846611,0.337,9663.0,32.3282573372126,378.258697749306,3944.7452864048296,45387.085054294694,Yes,101647.97084352301,19.4488739455349,231.791719751325,63.977900985628395,45323.676512422804,80.0,Below_30,2.0,583.3238420966901,7.0,Car,Public_Sector,422.01747042650595,0.0,No
Purples,5.0,552.126115681545,84908.1851398475,Environment,184.04203856051498,Yes,461.352122612621,Yes,Female,After_16:00,0.11671418836340301,0.21683625434525303,774.165362119675,3.15021099988371,76.18617417756471,4.846,5154.0,54.0684899548069,376.16002052174696,5365.8412671697,51246.1034204628,Yes,212845.781039171,19.3948452048926,151.740453179047,84.9534602835774,34065.5139960706,90.0,45_and_up,2.0,674.03391973754,12.0,Foot_or_bicycle,Student_or_Unemployed,578.709378013413,0.0,Yes
Browns,1.0,491.017449731578,78324.73350220731,Environment,163.672483243859,Yes,478.545519380368,Yes,Female,After_16:00,0.9785143039189279,0.41177016310393794,208.27380265109198,6.1619362607598305,84.8880862817168,4.565,5435.0,98.0358702130616,488.93663525197996,5763.32846430764,57961.256528691396,Yes,229005.814119026,,41.9443239127436,78.4435317385942,26962.3542544553,90.0,45_and_up,2.0,720.7464775575751,9.0,Car,Hightech,465.69790778551203,0.0,No
Browns,5.0,955.307737067518,97705.9436126772,Social,318.435912355839,Yes,306.830793329286,Yes,Male,After_16:00,0.36518294899724396,0.687117073917761,118.303913855925,7.6593756955117,11.7170786485076,3.42,6580.0,34.7195581533015,387.00186305901,3842.3116594108797,45300.3961993547,Maybe,94145.1357350792,19.6723629251549,246.48245121768903,71.3767643319443,101729.866190252,70.0,30-45,,577.33527060856,7.0,Foot_or_bicycle,Hightech,396.701029045045,0.0,No
Reds,5.0,517.944344767666,83376.0610333707,Other,172.648114922555,Yes,482.924827014594,Yes,Male,By_16:00,0.8624883452430371,0.6975609697401519,669.7238909546289,2.08517498103902,19.2027739947662,3.843,8157.0,67.6496350439265,382.752152869672,5594.752575885289,51648.326830211394,Yes,233216.38854707603,19.564052567647398,131.62280642291,30.4969970602542,29990.0197012344,50.0,30-45,3.0,671.430997270893,9.0,Public_or_other,Services_or_Retail,557.323153973457,0.0,Yes
Purples,8.0,645.787856318937,95661.4828715435,Healthcare,215.262618772979,No,444.394309689367,Yes,Male,After_16:00,0.18512522452510896,0.495157327502966,935.575333191082,5.13788532698527,28.0533319339156,2.559,7441.0,69.019549828954,413.654555696213,5271.2522082861,54729.847417182005,Maybe,197486.302484289,20.3384993472039,152.176357516744,55.139398900791996,46563.257659773895,80.0,Below_30,2.0,722.875915807827,12.0,Foot_or_bicycle,Public_Sector,612.294769424598,0.0,Yes
Greens,4.0,611.080463976056,52488.9206203983,Education,203.69348799201902,No,257.685805952004,,Female,After_16:00,0.486407568212599,0.34751007147133395,,7.1304531116038605,29.8865838209167,3.335,6665.0,72.3795346915722,469.478844258423,3515.8157480368895,56302.5321767468,Maybe,66401.974589134,21.6674604939855,274.132583634251,16.2952667567879,41704.7305383467,100.0,30-45,3.0,760.55097379493,13.0,Public_or_other,Services_or_Retail,624.5028667342971,0.0,No
Whites,5.0,66.170393389427,11782.2559454065,Healthcare,22.056797796475703,Yes,534.1779914802111,No,Male,After_16:00,0.6283895224332811,0.295833844225854,992.327663116157,0.511464443989098,73.0851828120649,3.5060000000000002,6494.0,84.9309977842495,420.557758707296,6182.8954322167,53287.6420095354,No,285346.126581832,20.5075049361763,95.61611832426429,20.9095472935587,518.559126831089,80.0,30-45,3.0,661.528378893026,8.0,Public_or_other,Public_Sector,459.21719381687797,1.0,No
Browns,3.0,831.193982529015,,Social,277.064660843005,No,491.210284066166,Yes,Female,After_16:00,0.9599783802405,0.47728687338531,,5.63629143638536,24.079298134893197,0.602,9398.0,37.1211874298751,488.405828452573,5888.9144975668105,58728.874833234695,Maybe,241287.54317236398,22.0999056208974,16.8211617854091,33.7374785216525,77051.8909488924,70.0,Below_30,2.0,734.4652680988021,6.0,Motorcycle_or_truck,Student_or_Unemployed,491.55798816974004,1.0,No
Greens,10.0,986.566251689895,102263.574587829,Education,328.855417229965,No,310.968192189814,Yes,Male,By_16:00,0.317316065775231,0.9684509278740729,323.5804294236,0.8344035735353829,93.83502104319629,4.893,5107.0,,543.607409711967,4196.89674132208,64326.1905032574,Maybe,96701.21655380119,23.315389975549802,262.02801612607203,82.7492925338447,108484.740858724,100.0,45_and_up,,858.411715330908,14.0,Motorcycle_or_truck,Hightech,676.136454742312,0.0,No
Purples,1.0,166.14852068780598,15807.711148761999,Financial,55.382840229268595,Yes,285.426155165079,Yes,Female,After_16:00,0.34063514880835993,0.36278717685490797,746.6040099971001,4.270118533167991,36.2774574430659,2.576,7424.0,87.1146771591157,402.058055345727,3658.37766234224,46718.2405278909,No,81468.09005231969,20.0513853722312,248.49573330312,24.1744707804173,3132.64183208996,60.0,45_and_up,1.0,601.2938101630181,9.0,Car,Public_Sector,421.797889670712,1.0,Yes
Khakis,2.0,404.56941550891503,6053.5335564302695,Environment,134.85647183630502,Yes,44.8887137117033,Yes,Female,After_16:00,0.8534991575870658,0.83254219731316,776.4778849668801,8.08978248853236,83.50954141933471,,5157.0,1.4289985178038502,94.96813337318599,638.823403863405,10287.725570299599,No,2014.99661869126,9.745159484235552,737.8400754818041,69.61948254611339,18331.1244679724,90.0,45_and_up,4.0,131.855121131946,13.0,Car,Student_or_Unemployed,83.78985944981571,0.0,No
Blues,2.0,1371.2728056760302,18814.0297782098,Financial,457.090935225343,Yes,41.160365100949996,Yes,Male,After_16:00,0.300311491126195,0.343046062393114,719.321178272367,,1.7883495660498703,5.472,8528.0,52.4733808357269,859.8596688825639,2131.32298877463,74116.6012499016,Yes,1694.1756552435002,29.323363873924198,655.2108066823,71.627426543273,209399.214000404,60.0,Below_30,2.0,878.600641386583,11.0,Car,Industry_or_other,,0.0,Yes
Blues,1.0,2301.3865922784803,169730.12748872,Financial,767.128864092827,No,221.25373641029,Yes,Male,By_16:00,0.6687377458438281,0.5243293712846929,,0.869349287822843,16.8874998576939,7.784,6216.0,16.0954664461315,8.26143054291606,2229.0602251887303,18897.0477799885,No,48953.2158755141,2.87427043663537,579.857856465925,55.1994744921103,589263.822988445,60.0,Below_30,3.0,344.230657164007,,Public_or_other,Industry_or_other,629.3399920687079,1.0,No
Reds,7.0,377.513030779871,62338.773099187594,Foreign_Affairs,125.837676926624,No,495.39036814496694,,Male,By_16:00,,0.501966037089005,746.6135923750701,0.7773463684134191,95.4910287400708,3.7569999999999997,8243.0,68.2166511192918,368.690357517761,5691.2843964852,50837.09816892481,No,245411.61685080602,19.2013113489095,145.177284008131,28.551944857463198,15970.958611216001,40.0,Below_30,2.0,662.2349957335131,9.0,Foot_or_bicycle,Services_or_Retail,561.749274306062,2.0,No
Purples,3.0,310.433501059355,52952.028887757806,Education,103.477833686452,Yes,511.72340008786597,No,Male,By_16:00,0.176904175896198,0.756488666636869,329.4255991932,7.488741565030071,29.201136715710202,1.6219999999999999,8378.0,41.065710247494295,386.8111270486,5890.856254975861,52041.3480865512,Maybe,261860.838197486,19.6675145112086,120.294231523016,82.81333541963251,10821.1398981274,100.0,Below_30,0.0,668.805835247515,15.0,Foot_or_bicycle,Hightech,539.006961789977,0.0,No
Purples,5.0,102.29297834767799,,Environment,34.097659449226,Yes,383.756035272863,Yes,Male,By_16:00,0.0842978453729302,0.3980391318909821,418.99550124071504,2.61608913075179,98.38601239025591,4.069,5931.0,97.2739019896835,421.246045277557,4680.05244328375,51944.1168611582,No,147268.694608347,20.524279409459396,140.736710535616,86.73921006266029,1206.74803936462,90.0,30-45,2.0,672.2922755665429,15.0,Car,Industry_or_other,509.590462578911,3.0,Yes
Purples,4.0,183.39541866209,24213.9698100592,Healthcare,61.131806220696795,No,396.09446059294294,Yes,Female,By_16:00,0.5566056494135411,0.147368995472789,423.86808851733804,7.87129987496883,54.966859240084894,3.766,6234.0,54.974415642209394,404.99391543965,4770.93243680873,52138.65541672769,No,156890.821712415,20.124460624813,155.265193689924,69.1000037360936,3808.22953802552,80.0,45_and_up,4.0,686.8330210740149,11.0,Public_or_other,Hightech,565.458102238072,0.0,No
